timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-14T21:47:22,codecarbon,02b9f256-81c0-43fb-a959-fc3e987265b7,1611.2955713272095,0.204430830387793,0.00012687357554108162,69.00921262936677,731.6490992409383,47.068857192993164,0.029115439970666675,0.2706717562595031,0.021048656615316994,0.3208358528454868,India,IND,west bengal,,,Linux-5.15.0-124-generic-x86_64-with-glibc2.31,3.9.17,2.3.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,87.33,22.3448,125.51695251464844,machine,N,1.0
