timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-14T21:49:41,codecarbon,79a93bd6-6d04-4fee-8cc9-b24657f9f4ac,649.405216217041,0.09411004636182735,0.0001449172935660165,67.95570151653781,640.8833121412829,47.068857192993164,0.012287751794082452,0.1269265598745335,0.008482965344588039,0.14769727701320398,India,IND,west bengal,,,Linux-5.15.0-124-generic-x86_64-with-glibc2.31,3.9.17,2.3.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,87.33,22.3448,125.51695251464844,machine,N,1.0
